#;Company;Symbol;Price;Chg;% Chg;Weight sp500;Weight nasdaq100
375;PACCAR Inc;PCAR;88.67;0.00;0.00%;0.083747;0.231
376;PNC Financial Services Group Inc.;PNC;192.97;0.00;0.00%;0.218382
377;PPG Industries Inc.;PPG;130.67;-0.26;-0.20%;0.081603
378;PPL Corporation;PPL;26.68;0.01;0.04%;0.054395
379;PTC Inc.;PTC;111.48;0.06;0.05%;0.031333
380;PVH Corp.;PVH;83.73;0.00;0.00%;0.015684
381;Packaging Corporation of America;PKG;156.47;0.00;0.00%;0.039654
382;Palo Alto Networks Inc;PANW;577.02;0.00;0.00%;;0.426
383;Paramount Global Class B;PARA;37.09;0.00;0.00%;0.059683
384;Parker-Hannifin Corporation;PH;290.39;0.00;0.00%;0.099619
385;PayPal Holdings Inc.;PYPL;117.76;-1.01;-0.85%;0.352758;1.037
386;Paychex Inc.;PAYX;128;-0.13;-0.10%;0.107488;0.346
387;Paycom Software Inc.;PAYC;359.02;0.00;0.00%;0.044063
388;Penn National Gaming Inc.;PENN;44.84;-0.02;-0.04%;0.019969
389;Pentair plc;PNR;57.22;0.00;0.00%;0.025233
390;People's United Financial Inc.;PBCT;21.08;0.00;0.00%;0.024156
391;PepsiCo Inc.;PEP;162.79;0.00;0.00%;0.595673;1.688
392;PerkinElmer Inc.;PKI;182.39;0.00;0.00%;0.060286
393;Pfizer Inc.;PFE;54.59;0.08;0.15%;0.814941
394;Philip Morris International Inc.;PM;94.39;0.49;0.52%;0.388288
395;Phillips 66;PSX;78.77;0.01;0.01%;0.097082
396;Pinduoduo Inc ADR;PDD;43;0.40;0.94%;;0.141
397;Pinnacle West Capital Corporation;PNW;72;-0.97;-1.33%;0.022539
398;Pioneer Natural Resources Company;PXD;240.59;0.73;0.30%;0.146315
399;Pool Corporation;POOL;493.84;6.43;1.32%;0.050922
400;Principal Financial Group Inc.;PFG;70.03;0.00;0.00%;0.046727
401;Procter & Gamble Company;PG;150.45;0.30;0.20%;0.972707
402;Progressive Corporation;PGR;111.22;0.00;0.00%;0.171245
403;Prologis Inc.;PLD;161.85;1.69;1.06%;0.309135
404;Prudential Financial Inc.;PRU;115.8;0.57;0.49%;0.116759
405;Public Service Enterprise Group Inc;PEG;66.8;0.00;0.00%;0.091534
406;Public Storage;PSA;365.71;0.00;0.00%;0.148932
407;PulteGroup Inc.;PHM;47.82;-0.61;-1.26%;0.032084
408;Qorvo Inc.;QRVO;131.2;0.33;0.25%;0.038386
409;Qualcomm Inc;QCOM;154.31;0.32;0.21%;0.458172;1.301
410;Quanta Services Inc.;PWR;126.56;0.00;0.00%;0.046795
411;Quest Diagnostics Incorporated;DGX;145.06;0.00;0.00%;0.047379
412;Ralph Lauren Corporation Class A;RL;121.4;0.00;0.00%;0.015467
413;Raymond James Financial Inc.;RJF;105.78;0.00;0.00%;0.051891
414;Raytheon Technologies Corporation;RTX;97.78;0.26;0.27%;0.391571
415;Realty Income Corporation;O;66.88;0.00;0.00%;0.100708
416;Regency Centers Corporation;REG;67.51;0.00;0.00%;0.027541
417;Regeneron Pharmaceuticals Inc.;REGN;685.94;0.00;0.00%;0.192469;0.549
418;Regions Financial Corporation;RF;22.95;0.00;0.00%;0.059352
419;Republic Services Inc.;RSG;132;0.51;0.39%;0.073855
420;ResMed Inc.;RMD;261.47;0.00;0.00%;0.100766
421;Robert Half International Inc.;RHI;120.35;0.00;0.00%;0.035384
422;Rockwell Automation Inc.;ROK;275.83;0.00;0.00%;0.084024
423;Rollins Inc.;ROL;34.2;0.00;0.00%;0.020411
424;Roper Technologies Inc.;ROP;468.54;0.00;0.00%;0.130148
425;Ross Stores Inc.;ROST;93.33;0.00;0.00%;0.088017;0.247
426;Royal Caribbean Group;RCL;76.45;0.27;0.35%;0.044184
427;S&P Global Inc.;SPGI;410.8;0.86;0.21%;0.381989
428;SBA Communications Corp. Class A;SBAC;330.63;0.00;0.00%;0.096633
429;STERIS Plc;STE;234.71;0.00;0.00%;0.060864
430;SVB Financial Group;SIVB;570.44;0.00;0.00%;0.088437
431;Schlumberger NV;SLB;39.9;0.17;0.43%;0.147628
432;Seagate Technology Holdings PLC;STX;95;0.68;0.72%;0.04944
433;Seagen Inc;SGEN;142.81;0.00;0.00%;;0.197
434;Sealed Air Corporation;SEE;68.35;-0.01;-0.01%;0.027359
435;Sempra Energy;SRE;156.29;0.00;0.00%;0.132246
436;ServiceNow Inc.;NOW;580;0.12;0.02%;0.301878
437;Sherwin-Williams Company;SHW;251.53;0.00;0.00%;0.159634
438;Signature Bank;SBNY;320;7.35;2.35%;0.051571
439;Simon Property Group Inc.;SPG;130.84;0.00;0.00%;0.115608
440;Sirius XM Holdings Inc;SIRI;6.27;-0.06;-0.95%;;0.187
441;Skyworks Solutions Inc.;SWKS;135.18;0.00;0.00%;0.058676;0.166
442;Snap-on Incorporated;SNA;213.99;0.00;0.00%;0.030338
443;SolarEdge Technologies Inc.;SEDG;312.5;-0.01;-0.00%;0.044421
444;Southern Company;SO;68.03;0.00;0.00%;0.193548
445;Southwest Airlines Co.;LUV;43.19;-0.05;-0.12%;0.067631
446;Splunk Inc;SPLK;127.52;-0.49;-0.38%;;0.152
447;Stanley Black & Decker Inc.;SWK;151.2;0.00;0.00%;0.065095
448;Starbucks Corporation;SBUX;89.57;-0.03;-0.03%;0.275897;0.772
449;State Street Corporation;STT;88.93;0.00;0.00%;0.08603
450;Stryker Corporation;SYK;267.34;0.00;0.00%;0.236761
451;Synchrony Financial;SYF;37.59;0.00;0.00%;0.054852
452;Synopsys Inc.;SNPS;318.21;0.00;0.00%;0.123973;0.365
453;Sysco Corporation;SYY;80.76;-0.48;-0.59%;0.108999
454;T-Mobile US Inc.;TMUS;127.51;0.33;0.26%;0.2021;1.191
455;T. Rowe Price Group;TROW;147.7;0.95;0.65%;0.08839
456;TE Connectivity Ltd.;TEL;133.84;0.00;0.00%;0.116277
457;TJX Companies Inc;TJX;62.7;0.26;0.42%;0.200706
458;Take-Two Interactive Software Inc.;TTWO;151.37;0.00;0.00%;0.046364
459;Tapestry Inc.;TPR;38.41;0.00;0.00%;0.028007
460;Target Corporation;TGT;226.3;0.25;0.11%;0.28822
461;Teledyne Technologies Incorporated;TDY;437.38;0.00;0.00%;0.054084
462;Teleflex Incorporated;TFX;349.93;0.00;0.00%;0.043338
463;Teradyne Inc.;TER;121.63;-1.32;-1.07%;0.052618
464;Tesla Inc;TSLA;907.6;2.21;0.24%;1.897005;4.227
465;Texas Instruments Incorporated;TXN;180.13;0.03;0.02%;0.44121;1.247
466;Textron Inc.;TXT;75.15;0.00;0.00%;0.044309
467;Thermo Fisher Scientific Inc.;TMO;589.4;0.31;0.05%;0.603593
468;Tractor Supply Company;TSCO;234.5;0.97;0.42%;0.071068
469;Trane Technologies plc;TT;158.72;0.00;0.00%;0.099928
470;TransDigm Group Incorporated;TDG;661.36;0.00;0.00%;0.092767
471;Travelers Companies Inc.;TRV;180.31;0.00;0.00%;0.119161
472;Trimble Inc.;TRMB;71.81;0.00;0.00%;0.047119
473;Truist Financial Corporation;TFC;58.5;-0.06;-0.10%;0.20987
474;Twitter Inc.;TWTR;37.77;0.00;0.00%;0.079525
475;Tyler Technologies Inc.;TYL;435.99;0.00;0.00%;0.046309
476;Tyson Foods Inc. Class A;TSN;87.49;0.35;0.40%;0.069802
477;U.S. Bancorp;USB;56.44;-0.09;-0.16%;0.204232
478;UDR Inc.;UDR;57.22;0.00;0.00%;0.044718
479;Ulta Beauty Inc;ULTA;391.21;-0.02;-0.01%;0.056676
480;Under Armour Inc. Class A;UAA;17.5;0.00;0.00%;0.00873
481;Under Armour Inc. Class C;UA;15.62;0.01;0.06%;0.008136
482;Union Pacific Corporation;UNP;262.73;1.41;0.54%;0.453533
483;United Airlines Holdings Inc.;UAL;42.35;0.00;0.00%;0.035545
484;United Parcel Service Inc. Class B;UPS;219.83;0.05;0.02%;0.433938
485;United Rentals Inc.;URI;346.24;0.00;0.00%;0.067012
486;UnitedHealth Group Incorporated;UNH;506.12;0.00;0.00%;1.278295
487;Universal Health Services Inc. Class B;UHS;146.79;0.00;0.00%;0.029167
488;V.F. Corporation;VFC;57.87;0.38;0.66%;0.049465
489;Valero Energy Corporation;VLO;90.43;0.00;0.00%;0.097326
490;Ventas Inc.;VTR;59.46;0.00;0.00%;0.063313
491;VeriSign Inc.;VRSN;220.75;0.00;0.00%;0.055295;0.182
492;Verisk Analytics Inc;VRSK;208.24;0.00;0.00%;0.087244;0.252
493;Verizon Communications Inc.;VZ;51.3;0.50;0.98%;0.580285
494;Vertex Pharmaceuticals Incorporated;VRTX;248.97;-0.11;-0.04%;0.170115;0.475
495;Viatris Inc.;VTRS;10.61;-0.05;-0.47%;0.034371
496;Visa Inc. Class A;V;219.11;0.00;0.00%;0.958169
497;Vornado Realty Trust;VNO;46.13;0.00;0.00%;0.019176
498;Vulcan Materials Company;VMC;183.47;0.00;0.00%;0.064911
499;W. R. Berkley Corporation;WRB;96;0.00;0.00%;0.035681
500;W.W. Grainger Inc.;GWW;501.95;0.00;0.00%;0.058286
501;WEC Energy Group Inc;WEC;94.68;0.00;0.00%;0.080729
502;Walgreens Boots Alliance Inc;WBA;47.3;-0.06;-0.13%;0.091075;0.306
503;Walmart Inc.;WMT;145.38;-0.06;-0.04%;0.551918
504;Walt Disney Company;DIS;140.3;0.00;0.00%;0.678402
505;Waste Management Inc.;WM;155.67;0.00;0.00%;0.160294
506;Waters Corporation;WAT;338.14;0.00;0.00%;0.054241
507;Wells Fargo & Company;WFC;51.4;-0.02;-0.04%;0.549383
508;Welltower Inc.;WELL;92.52;0.35;0.38%;0.107221
509;West Pharmaceutical Services Inc.;WST;416;1.31;0.32%;0.080061
510;WestRock Company;WRK;47.58;0.00;0.00%;0.033932
511;Western Digital Corporation;WDC;49.36;0.06;0.12%;0.03998
512;Westinghouse Air Brake Technologies Corporation;WAB;96.16;0.00;0.00%;0.047609
513;Weyerhaeuser Company;WY;39.99;0.00;0.00%;0.079146
514;Whirlpool Corporation;WHR;194.72;0.00;0.00%;0.031767
515;Williams Companies Inc.;WMB;31.46;0.00;0.00%;0.10236
516;Willis Towers Watson Public Limited Company;WTW;236;0.00;0.00%;0.077668
517;Workday Inc;WDAY;243.01;-0.59;-0.24%;;0.358
518;Wynn Resorts Limited;WYNN;79.71;0.06;0.08%;0.021784
519;Xcel Energy Inc.;XEL;68.87;0.08;0.12%;0.100279;0.281
520;Xylem Inc.;XYL;88.07;0.00;0.00%;0.042416
521;Yum! Brands Inc.;YUM;121.55;-0.44;-0.36%;0.093356
522;Zebra Technologies Corporation Class A;ZBRA;438;0.82;0.19%;0.059843
523;Zimmer Biomet Holdings Inc.;ZBH;120.77;0.00;0.00%;0.068219
524;Zions Bancorporation N.A.;ZION;67.85;0.00;0.00%;0.029271
525;Zoetis Inc. Class A;ZTS;198.51;2.61;1.33%;0.2453
526;Zoom Video Communications Inc;ZM;116.75;0.47;0.40%;;0.211
527;Zscaler Inc;ZS;223.29;0.58;0.26%;;0.234
528;eBay Inc.;EBAY;56.24;0.22;0.39%;0.093243;0.247
529;salesforce.com inc.;CRM;218.8;0.00;0.00%;0.551418
